entity_text,entity_label,normalized_entity,source_url,sentence
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- Tignor, Steve (20 December 2024)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- ""The All England Lawn Tennis Club"", About, Wimbledon, 2009, archived from the original on 9 July 2015, retrieved 7 August 2009 - Carp, Steve (20 November 2008)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Bierley, Steve (29 January 2007)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Bierley, Steve (30 May 2009)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Tignor, Steve (19 December 2019)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Keating, Steve (13 September 2021)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Tignor, Steve (21 August 2023)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Tignor, Steve (7 May 2020)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Tignor, Steve (4 December 2019)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Tignor, Steve (14 December 2018)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Tignor, Steve (1 July 2023)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Tignor, Steve (28 June 2023)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Tignor, Steve (8 July 2008)."
Steve,PERSON,Steve,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Dorfman, Steve."
Steve Darcis,PERSON,Steve Darcis,https://en.wikipedia.org/wiki/Rafael_Nadal,"However, Nadal then lost his first-round match at Wimbledon to Steve Darcis, his first loss in the first round of a major."
Steve Darcis,PERSON,Steve Darcis,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Rafael Nadal knocked out of Wimbledon by Belgian Steve Darcis""."
Steve Flink,PERSON,Steve Flink,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"Sports historian Steve Flink called it ""the best two-set match I have ever seen"".[260"
Steve Flink,PERSON,Steve Flink,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Steve Flink: Alcaraz Somehow Stops Sinner in a Roland Garros Epic""."
Steve Flink,PERSON,Steve Flink,https://en.wikipedia.org/wiki/Novak_Djokovic,"Journalist Steve Flink called it ""the best two-set match I have ever seen"".[376"
Steve Flink,PERSON,Steve Flink,https://en.wikipedia.org/wiki/Novak_Djokovic,- Steve Flink (2012).
Steve Johnson,PERSON,Steve Johnson,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"- † Roger Federer (43) → replaced by Peter Gojowczyk (101) - † Kei Nishikori (56) → replaced by Attila Balázs (101 PR) - ‡ Nick Kyrgios (77) → replaced by Quentin Halys (102) - ‡ Jérémy Chardy (88 PR) → replaced by Pablo Cuevas (103) - ‡ Matteo Berrettini (6) → replaced by Jaume Munar (105) - ‡ Dominik Koepfer (64) → replaced by Taro Daniel (106) - ‡ Andy Murray (85) → replaced by Steve Johnson (107)[i] - @ Gaël Monfils (21) → replaced by Juan Ignacio Londero (LL) - @ Jan-Lennard Struff (60) → replaced by Pedro Cachín (LL) - @ Roberto Bautista Agut (18) → replaced by Franco Agamenone (LL) - § Alejandro Tabilo (97) → replaced by Alessandro Giannessi (LL) Rank date: 11 April 2022 Sources:[27][28] † – not included on entry list ‡ – withdrew from entry list before qualifying began @ – withdrew from entry list after qualifying began § – withdrew from main draw - Last direct acceptance - Abulleil, Reem (5 June 2022)."
Stratte-McClure,ORG,Stratte-McClure,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- Stratte-McClure, Joel (25 June 1984)."
Studio B,ORG,Studio B,https://en.wikipedia.org/wiki/Novak_Djokovic,"The meeting, reportedly their first in more than four years, was recorded by two television crews – a Serbian one shooting for Aleksandar Gajšek's show Agape on Studio B television[492][493] and an American one from CBS television network filming material for Djokovic's upcoming piece on 60 Minutes."
Stuttgart,GPE,Stuttgart,https://en.wikipedia.org/wiki/Rafael_Nadal,"In late 1998, Nadal won the season-ending U12 Junior Masters at Stuttgart, beating future world No. 5 Kevin Anderson in the final.[19]"
Stuttgart,GPE,Stuttgart,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Nadal wins Stuttgart title""."
Sue Barker,PERSON,Sue Barker,https://en.wikipedia.org/wiki/Wimbledon_Championships,The coverage is presented by Sue Barker (live) and Clare Balding (highlights).
Sue Mappin,PERSON,Sue Mappin,https://en.wikipedia.org/wiki/Wimbledon_Championships,Regular guests included Sue Mappin.
Summer,DATE,Summer,https://en.wikipedia.org/wiki/Australian_Open,"The Open's broadcast rights are lucrative in the country, as it occurs near the end of the Summer non-ratings season — which gives its broadcaster opportunities to promote their upcoming programming lineup.[57][58]"
Summer,DATE,Summer,https://en.wikipedia.org/wiki/US_Open_(tennis),"- ""USTA, ATP & WTA Implement Rules Innovations At Events Throughout Summer""."
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/French_Open,BBC began broadcasting French Open finals annually in 1981[63] (often in their Grandstand or Sunday Grandstand programmes).
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/US_Open_(tennis),"In 2015, the US Open returned to a format similar to the other Grand Slams, with women's and men's finals on Saturday and Sunday, and players having an extra day of rest."
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/US_Open_(tennis),The men's finals are once again held on Sunday.
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/US_Open_(tennis),"In January 2025, it was announced that the US Open would switch to a Sunday start, leaving Wimbledon as the only Major to begin on a Monday.[2]"
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/US_Open_(tennis),"rom New England, toppled Antonio Palafox and Joaquin Reyes of Mexico, 6 up, 8-6, 3-6, 1-6, 6-3 Sunday in the only opening day upset of the national doubles tennis championships at Longwood Cricket club."
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Starting on the second Wednesday, the number of BBGs is reduced due to the decrease in the number of matches per day, leaving around 80 on the final Sunday."
Sunday,DATE,Sunday,https://en.wikipedia.org/wiki/Wimbledon_Championships,"""U.S. Open To Expand Main Draw To 15 Days In 2025 With Sunday Start""."
"Sunday, 17 May 2009",DATE,"Sunday, 17 May 2009",https://en.wikipedia.org/wiki/Wimbledon_Championships,"The Club tested the new roof at an event called A Centre Court Celebration on Sunday, 17 May 2009, which featured exhibition matches involving Andre Agassi, Steffi Graf, Kim Clijsters, and Tim Henman."
Sunderland,PERSON,Sunderland,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Sunderland, Tom."
Sunreef Yachts,ORG,Sunreef Yachts,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In March 2026, Alcaraz became a brand ambassador for Sunreef Yachts, and purchased an Ultima 88 catamaran, on the advice of fellow brand ambassador Rafael Nadal.[315]"
SuperSport,ORG,SuperSport,https://en.wikipedia.org/wiki/Australian_Open,"Elsewhere, beIN Sports broadcasts it into the Middle East and northern Africa, and SuperSport in sub-Sahara Africa."
SuperTennis,ORG,SuperTennis,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Although there are some exceptions, as in Denmark, where the Danish TV2 holds the right to show matches until 2022 and in Italy where Sky Sport and SuperTennis holds the rights to show live matches until 2022."
Susan,PERSON,Susan,https://en.wikipedia.org/wiki/French_Open,"- Lingeswaran, Susan (23 May 2025)."
Sutherland Grove,GPE,Sutherland Grove,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Traditionally, Wandsworth Boys School in Sutherland Grove, Southfields and Mayfield Girls School on West Hill in Wandsworth (only Southfields remains extant), were the schools of choice for selection of BBGs."
Sutton,GPE,Sutton,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Since 2008 they have been drawn from schools in the London boroughs of Merton, Sutton, Kingston, and Wandsworth, as well as from Surrey.[69]"
Suzanne Lenglen,PERSON,Suzanne Lenglen,https://en.wikipedia.org/wiki/French_Open,"It is, with a few details, a replica of a cup offered at the time by the city of Nice to Suzanne Lenglen."
Suzanne Lenglen,PERSON,Suzanne Lenglen,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"The first major professional tour was established in 1926 by promoter C. C. Pyle with a troupe of American and French players, most notably Suzanne Lenglen, playing exhibition matches to paying audiences.[23][24]"
Suzanne Lenglen's,PERSON,Suzanne Lenglen's,https://en.wikipedia.org/wiki/French_Open,"This trophy, donated by Suzanne Lenglen's family to the Musée National du Sport, was awarded between 1979 and 1985 to every winner until the FFT made a copy."
Swiatek,PERSON,Swiatek,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"- ""Joy after pain: On Nadal and Swiatek win at French Open""."
Swiatek,PERSON,Swiatek,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"""Sinner, Swiatek, Alcaraz and Sabalenka recalling the greats""."
Switzerland,GPE,Switzerland,https://en.wikipedia.org/wiki/Australian_Open,"Other broadcasters in the region have included the BBC in the United Kingdom, SRG in Switzerland, NOS in Netherlands and RTS in Serbia."
Switzerland,GPE,Switzerland,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"That summer, he helped Spain win the 14-and-under European Summer Cup[25] and was part of the Spanish team that finished runner-up to Switzerland at the ITF World Junior Tennis Finals.[26]"
Switzerland,GPE,Switzerland,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In December 2018, Sky extended its contract for Austria, Germany and Switzerland until 2022.[135]"
Sydney,GPE,Sydney,https://en.wikipedia.org/wiki/Australian_Open,"Since 1905, it has been staged 110 times in five Australian cities: Melbourne (66 times), Sydney (17 times), Adelaide (15 times), Brisbane (7 times), Perth (3 times), and two New Zealand cities: Christchurch (1906) and Hastings (1912).[6]"
Sydney,GPE,Sydney,https://en.wikipedia.org/wiki/Australian_Open,"- ""Sydney plans Australian Open bid""."
Sydney,GPE,Sydney,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),Tribune (Sydney).
Sydney,GPE,Sydney,https://en.wikipedia.org/wiki/Novak_Djokovic,Australian Open controversy Djokovic was set to start his 2022 season at the ATP Cup in Sydney but withdrew.[256]
Sydney,GPE,Sydney,https://en.wikipedia.org/wiki/Wimbledon_Championships,"London, Sydney: Ward Lock & Co. Ltd. p. 52."
Sydney Smith.[136][137,PERSON,Sydney Smith.[136][137,https://en.wikipedia.org/wiki/Wimbledon_Championships,The Mixed Doubles Trophy is a silver challenge cup and cover presented to the All England Club by the family of two-time Wimbledon doubles winner Sydney Smith.[136][137]
Söderling,PERSON,Söderling,https://en.wikipedia.org/wiki/Rafael_Nadal,"At the French Open, Nadal beat Söderling in the final to win his fifth French Open."
Süddeutsche Zeitung,ORG,Süddeutsche Zeitung,https://en.wikipedia.org/wiki/Novak_Djokovic,Süddeutsche Zeitung (in German).
TENNIS.com,ORG,TENNIS.com,https://en.wikipedia.org/wiki/Novak_Djokovic,TENNIS.com.
TENNIS.com's,ORG,TENNIS.com's,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""TENNIS.com's 2024 ATP Match of the Year: Novak Djokovic conquers Carlos Alcaraz at the Olympics, and finally wins gold""."
TG4,ORG,TG4,https://en.wikipedia.org/wiki/Wimbledon_Championships,From 2005 until 2014 TG4 Ireland's Irish-language broadcaster provided coverage of the tournament.
TG4,ORG,TG4,https://en.wikipedia.org/wiki/Wimbledon_Championships,TG4.
TKK Puma,ORG,TKK Puma,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""TKK Puma personal team, Dejan Petrović""."
TKK Puma,ORG,TKK Puma,https://en.wikipedia.org/wiki/Novak_Djokovic,TKK Puma.
TNT Sports,ORG,TNT Sports,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""TNT Sports is not available in your region""."
TNT Sports,ORG,TNT Sports,https://en.wikipedia.org/wiki/French_Open,"In June 2024, it was reported that the U.S. rights had been acquired by TNT Sports beginning in 2025, as part of a deal worth $650 million over 10 years with Warner Bros. Discovery, and a renewal of its pan-European rights with Eurosport.[60][61]"
TNT Sports,ORG,TNT Sports,https://en.wikipedia.org/wiki/French_Open,"As of 2022, Eurosport (later as TNT Sports starting from 2025) holds exclusive UK broadcast rights to the tournament.[65]"
TNT Sports,ORG,TNT Sports,https://en.wikipedia.org/wiki/French_Open,"""French Open, TNT Sports agree to 10-year, $650 million deal""."
TV Tonight,ORG,TV Tonight,https://en.wikipedia.org/wiki/Australian_Open,TV Tonight.
TV2,ORG,TV2,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Although there are some exceptions, as in Denmark, where the Danish TV2 holds the right to show matches until 2022 and in Italy where Sky Sport and SuperTennis holds the rights to show live matches until 2022."
TV360,ORG,TV360,https://en.wikipedia.org/wiki/Australian_Open,"Through TV360, Viettel currently holds broadcast rights in Vietnam from 2026 onwards."
TVNZ Duke,ORG,TVNZ Duke,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In 2017 their new channel, TVNZ Duke (also free-to-air), carried an alternative to the main feed, including (for example) matches on outside courts involving New Zealand players."
TVNZ One,ORG,TVNZ One,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Coverage is free-to-air in New Zealand through TVNZ One, beginning each night at 11 pm (midday in London)."
Tacchini,ORG,Tacchini,https://en.wikipedia.org/wiki/Novak_Djokovic,"Tacchini doesn't make shoes, so Djokovic continued with Adidas as his choice of footwear."
Tacchini,ORG,Tacchini,https://en.wikipedia.org/wiki/Novak_Djokovic,"His sponsorship contract with Tacchini was incentive-heavy, and Djokovic's disproportionate success and dominance in 2011 caused the company to fall behind on bonus payments, leading to the termination of the sponsorship contract.[433][434]"
Tacchini,ORG,Tacchini,https://en.wikipedia.org/wiki/Novak_Djokovic,"By April 2012, the Tacchini deal had fallen first short and then apart."
Talk Tennis,ORG,Talk Tennis,https://en.wikipedia.org/wiki/Rafael_Nadal,Talk Tennis.
Tallon Griekspoor,PERSON,Tallon Griekspoor,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,"- ‡ Stan Wawrinka (29)[9] → replaced by Andy Murray (104) - ‡ Roger Federer (9)[10] → replaced by Tallon Griekspoor (105) - ‡ Borna Ćorić (33)[11] → replaced by Mackenzie McDonald (106) - ‡ Kyle Edmund (85)[12] → replaced by Denis Kudla (107) - ‡ Dominic Thiem (6)[13] → replaced by Carlos Taberner (108) - ‡ Rafael Nadal (3)[14] → replaced by Salvatore Caruso (109) - ‡ Aljaž Bedene (58)[citation needed] → replaced by Taro Daniel (110)[i] - @ Milos Raonic (22)[15] → replaced by Bernabé Zapata Miralles (LL) - § Jo-Wilfried Tsonga (93) → replaced by Yūichi Sugita (LL) - § Gilles Simon (102) → replaced by Mikhail Kukushkin (LL) ‡ – withdrew from entry list before qualifying began @ – withdrew from entry list after qualifying began § – withdrew from main draw - Last direct acceptance - ""Daniil Medvedev ends Novak Djokovic's Grand Slam dreams""."
Tallon Griekspoor,PERSON,Tallon Griekspoor,https://en.wikipedia.org/wiki/2023_Wimbledon_Championships_%E2%80%93_Men%27s_singles,Denis Shapovalov (fourth round) - 27. Dan Evans (first round) - 28. Tallon Griekspoor (first round) - 29. Tomás Martín Etcheverry (second round) - 30. Nick Kyrgios (withdrew) - 31. Alejandro Davidovich Fokina (third round) - 32.
Tallon Griekspoor,PERSON,Tallon Griekspoor,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"At Indian Wells, Alcaraz recorded his 100th career win against 31st seed Tallon Griekspoor in the third round, making him the second fastest player to reach this milestone after John McEnroe.[122]"
Tallon Griekspoor,PERSON,Tallon Griekspoor,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Tallon Griekspoor vs. Carlos Alcaraz Montpellier 2021 1st Round Qualifying | Match Stats""."
Tandon,PERSON,Tandon,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- Tandon, Kamakshi (5 January 2009)."
Tandon,PERSON,Tandon,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- Tandon, Kamakshi (19 December 2013)."
Tandon,PERSON,Tandon,https://en.wikipedia.org/wiki/Rafael_Nadal,"ESPN. - Tandon, Kamakshi (26 August 2011)."
Tandon,PERSON,Tandon,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Tandon, Kamakshi (17 June 2011)."
Tandon,PERSON,Tandon,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Tandon, Kamakshi (24 December 2009)."
Taro Daniel,PERSON,Taro Daniel,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,"- ‡ Stan Wawrinka (29)[9] → replaced by Andy Murray (104) - ‡ Roger Federer (9)[10] → replaced by Tallon Griekspoor (105) - ‡ Borna Ćorić (33)[11] → replaced by Mackenzie McDonald (106) - ‡ Kyle Edmund (85)[12] → replaced by Denis Kudla (107) - ‡ Dominic Thiem (6)[13] → replaced by Carlos Taberner (108) - ‡ Rafael Nadal (3)[14] → replaced by Salvatore Caruso (109) - ‡ Aljaž Bedene (58)[citation needed] → replaced by Taro Daniel (110)[i] - @ Milos Raonic (22)[15] → replaced by Bernabé Zapata Miralles (LL) - § Jo-Wilfried Tsonga (93) → replaced by Yūichi Sugita (LL) - § Gilles Simon (102) → replaced by Mikhail Kukushkin (LL) ‡ – withdrew from entry list before qualifying began @ – withdrew from entry list after qualifying began § – withdrew from main draw - Last direct acceptance - ""Daniil Medvedev ends Novak Djokovic's Grand Slam dreams""."
